congress,congress_year,majority_requirement,modify_date,question,session,vote_date,vote_document_text,vote_number,vote_question_text,vote_result,vote_result_text,vote_title,absent,amendment_number,amendment_purpose,amendment_to_amendment_number,amendment_to_document_number,amendment_to_document_short_title,by_whom,document_congress,document_name,document_number,document_short_title,document_title,document_type,nays,present,tie_breaker_vote,yeas,first_name,last_name,lis_member_id,member_full,party,state,vote_cast
109,2006,3/5,-,On the Cloture Motion,2,August 3  2006   09:41 PM,A bill to amend the Internal Revenue Code of 1986 to increase the unified credit against the estate tax to an exclusion equivalent of $5 000 000  to repeal the sunset provision for the estate and generation-skipping taxes  and to extend expiring provisions  and for other purposes.,229,On the Cloture Motion H.R. 5970,Cloture Motion Rejected,Cloture Motion Rejected (56-42  3/5 majority required),Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.5970,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 5970,5970,Estate Tax and Extension of Tax Relief Act of 2006,A bill to amend the Internal Revenue Code of 1986 to increase the unified credit against the estate tax to an exclusion equivalent of $5 000 000  to repeal the sunset provision for the estate and generation-skipping taxes  and to extend expiring provisions  and for other purposes.,H.R.,42,-,-,56,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On Passage of the Bill,2,August 3  2006   10:34 PM,A bill to provide economic security for all Americans  and for otherpurposes.,230,On Passage of the Bill H.R. 4,Bill Passed,Bill Passed (93-5),H.R.4,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4,4,Pension Protection Act of 2006,A bill to provide economic security for all Americans  and for otherpurposes.,H.R.,5,-,-,93,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Nomination,2,September 5  2006   05:31 PM,Kimberly Ann Moore  of Virginia  to be United States Circuit Judge for the Federal Circuit,231,On the Nomination PN1594,Nomination Confirmed,Nomination Confirmed (92-0),Confirmation Kimberly Ann Moore  of Virginia  to be U.S. Circuit Judge,8,-,No Statement of Purpose on File.,-,-,-,-,-,PN1594,1594,-,Kimberly Ann Moore  of Virginia  to be United States Circuit Judge for the Federal Circuit,PN,0,-,-,92,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,September 6  2006   12:00 PM,To protect civilian lives from unexploded cluster munitions.,232,On the Amendment S.Amdt. 4882 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Rejected,Amendment Rejected (30-70),Feinstein Amdt. No. 4882,-,S.Amdt. 4882,To protect civilian lives from unexploded cluster munitions.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,70,-,-,30,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion to Table,2,September 6  2006   07:59 PM,To include information on civil war in Iraq in the quarterly reports on progress toward military and political stability in Iraq.,233,On the Motion to Table S.Amdt. 4885 to H.R. 5631 (Department of Defense Appropriations Act  2007),Motion to Table Agreed to,Motion to Table Agreed to (54-44),Motion to Table Kennedy Amdt. No. 4885,2,S.Amdt. 4885,To include information on civil war in Iraq in the quarterly reports on progress toward military and political stability in Iraq.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,44,-,-,54,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Motion to Table,2,September 6  2006   08:41 PM,To provide that none of the funds appropriated or otherwise made available by this Act may be used to enter into or carry out a contract for the performance by a contractor of any base operation support service at Walter Reed Army Medical Hospital pursuant to a private-public competition conducted under Office of Management and Budget Circular A-76 that was initiated on June 13  2000  and has the solicitation number DADA 10-03-R-0001.,234,On the Motion to Table S.Amdt. 4895 to H.R. 5631 (Department of Defense Appropriations Act  2007),Motion to Table Agreed to,Motion to Table Agreed to (50-48),Motion to Table Mikulski Amdt. No. 4895,2,S.Amdt. 4895,To provide that none of the funds appropriated or otherwise made available by this Act may be used to enter into or carry out a contract for the performance by a contractor of any base operation support service at Walter Reed Army Medical Hospital pursuant to a private-public competition conducted under Office of Management and Budget Circular A-76 that was initiated on June 13  2000  and has the solicitation number DADA 10-03-R-0001.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,48,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,September 7  2006   12:00 PM,To enhance intelligence community efforts to bring Osama bin Laden and other key leaders of al Qaeda to the justice they deserve.,235,On the Amendment S.Amdt. 4907 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (96-0),Conrad Amdt. No. 4907,4,S.Amdt. 4907,To enhance intelligence community efforts to bring Osama bin Laden and other key leaders of al Qaeda to the justice they deserve.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,0,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion to Table,2,September 7  2006   02:00 PM,To prohibit the use of funds for a public relations program designed to monitor news media in the United States and the Middle East and create a database of news stories to promote positive coverage of the war in Iraq.,236,On the Motion to Table S.Amdt. 4909 to H.R. 5631 (Department of Defense Appropriations Act  2007),Motion to Table Agreed to,Motion to Table Agreed to (51-44),Motion to Table Menendez Amdt. No. 4909,5,S.Amdt. 4909,To prohibit the use of funds for a public relations program designed to monitor news media in the United States and the Middle East and create a database of news stories to promote positive coverage of the war in Iraq.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,44,-,-,51,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Motion to Table,2,September 7  2006   02:30 PM,To make available up to an additional $700 000 000 for Drug Interdiction and Counter-Drug Activities to combat the growth of poppies in Afghanistan  to eliminate the production and trade of opium  and heroin  and to prevent terrorists from using the proceeds for terrorist activities in Afghanistan  Iraq  and elsewhere  and to designate the additional amount as emergency spending.,237,On the Motion to Table S.Amdt. 4897 to H.R. 5631 (Department of Defense Appropriations Act  2007),Motion to Table Failed,Motion to Table Failed (45-51),Motion to Table Schumer Amdt. No. 4897,4,S.Amdt. 4897,To make available up to an additional $700 000 000 for Drug Interdiction and Counter-Drug Activities to combat the growth of poppies in Afghanistan  to eliminate the production and trade of opium  and heroin  and to prevent terrorists from using the proceeds for terrorist activities in Afghanistan  Iraq  and elsewhere  and to designate the additional amount as emergency spending.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,51,-,-,45,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,September 7  2006   05:34 PM,To make available an additional $65 400 000 for additional appropriations for Aircraft Procurement  Air Force  for the procurement of Predators for Special Operations forces  and to designate the amount as an emergency requirement.,238,On the Amendment S.Amdt. 4911 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (98-0),Reed Amdt. No. 4911,2,S.Amdt. 4911,To make available an additional $65 400 000 for additional appropriations for Aircraft Procurement  Air Force  for the procurement of Predators for Special Operations forces  and to designate the amount as an emergency requirement.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,September 7  2006   06:08 PM,A bill making appropriations for the Department of Defense for the fiscal year ending September 30  2007  and for other purposes.,239,On Passage of the Bill H.R. 5631,Bill Passed,Bill Passed (98-0),H.R. 5631 As Amended,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 5631,5631,Department of Defense Appropriations Act  2007,A bill making appropriations for the Department of Defense for the fiscal year ending September 30  2007  and for other purposes.,H.R.,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,September 12  2006   12:09 PM,To establish a unified national hazard alert system  and for other purposes.,240,On the Amendment S.Amdt. 4921 to H.R. 4954 (Security and Accountability For Every Port Act or the SAFE Port Act),Amendment Agreed to,Amendment Agreed to (95-0),DeMint Amdt. No. 4921 As Amended,5,S.Amdt. 4921,To establish a unified national hazard alert system  and for other purposes.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,0,-,-,95,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,September 12  2006   05:03 PM,To provide that the limitation on the number of Transportation Security Administration employees shall not apply after the date of enactment of this Act  and for other purposes.,241,On the Amendment S.Amdt. 4940 to H.R. 4954 (Security and Accountability For Every Port Act or the SAFE Port Act),Amendment Agreed to,Amendment Agreed to (85-12),Lautenberg Amdt. No. 4940,3,S.Amdt. 4940,To provide that the limitation on the number of Transportation Security Administration employees shall not apply after the date of enactment of this Act  and for other purposes.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,12,-,-,85,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,September 12  2006   05:36 PM,To strengthen national security by adding an additional 275 Customs and Border Protection officers at United States ports.,242,On the Amendment S.Amdt. 4931 to H.R. 4954 (Security and Accountability For Every Port Act or the SAFE Port Act),Amendment Agreed to,Amendment Agreed to (97-0),Hutchison Amdt. No. 4931,3,S.Amdt. 4931,To strengthen national security by adding an additional 275 Customs and Border Protection officers at United States ports.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,0,-,-,97,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Motion,2,September 13  2006   12:17 PM,To provide real national security  restore United States leadership  and implement tough and smart policies to win the war on terror.,243,On the Motion (Motion to Waive CBA Re: Reid Amdt. No.4936),Motion Rejected,Motion Rejected (41-57  3/5 majority required),Motion to Waive CBA Re: Reid Amdt. No.4936,2,S.Amdt. 4936,To provide real national security  restore United States leadership  and implement tough and smart policies to win the war on terror.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,57,-,-,41,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion,2,September 13  2006   02:07 PM,To establish a Homeland Security and Neighborhood Safety trust Fund and refocus Federal priorities toward securing the Homeland  and for other purposes.,244,On the Motion (Motion to Table Biden Amdt. No. 4975),Motion Agreed to,Motion Agreed to (57-41),Motion to Table Biden Amdt. No. 4975,2,S.Amdt. 4975,To establish a Homeland Security and Neighborhood Safety trust Fund and refocus Federal priorities toward securing the Homeland  and for other purposes.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,41,-,-,57,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,September 13  2006   04:01 PM,To require the Secretary of Homeland Security to ensure that all cargo containers are screened before arriving at a United States seaport  that all high-risk containers are scanned before leaving a United States seaport  and that integrated scanning systems are fully deployed to scan all cargo containers entering the United States before they arrive in the United States.,245,On the Amendment S.Amdt. 4982 to H.R. 4954 (Security and Accountability For Every Port Act or the SAFE Port Act),Amendment Agreed to,Amendment Agreed to (95-3),Coleman Amdt. No. 4982,2,S.Amdt. 4982,To require the Secretary of Homeland Security to ensure that all cargo containers are screened before arriving at a United States seaport  that all high-risk containers are scanned before leaving a United States seaport  and that integrated scanning systems are fully deployed to scan all cargo containers entering the United States before they arrive in the United States.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,3,-,-,95,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,September 13  2006   04:32 PM,To improve the security of cargo containers destined for the United States.,246,On the Amendment S.Amdt. 4999 to H.R. 4954 (Security and Accountability For Every Port Act or the SAFE Port Act),Amendment Rejected,Amendment Rejected (43-55),Meenendez Amdt. No. 4999,2,S.Amdt. 4999,To improve the security of cargo containers destined for the United States.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,55,-,-,43,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Cloture Motion,2,September 14  2006   11:30 AM,A bill to improve maritime and cargo security through enhanced layered defenses  and for other purposes.,247,On the Cloture Motion H.R. 4954,Cloture Motion Agreed to,Cloture Motion Agreed to (98-0  3/5 majority required),Motion to Invoke Cloture on H.R.4954,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4954,4954,Security and Accountability For Every Port Act or the SAFE Port Act,A bill to improve maritime and cargo security through enhanced layered defenses  and for other purposes.,H.R.,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion to Table,2,September 14  2006   04:02 PM,To improve maritime container security by ensuring that foreign ports participating in the Container Security Initiative scan all containers shipped to the United States for nuclear and radiological weapons before loading.,248,On the Motion to Table S.Amdt. 4930 to H.R. 4954 (Security and Accountability For Every Port Act or the SAFE Port Act),Motion to Table Agreed to,Motion to Table Agreed to (61-37),Motion to Table Schumer Amdt. No. 4930,2,S.Amdt. 4930,To improve maritime container security by ensuring that foreign ports participating in the Container Security Initiative scan all containers shipped to the United States for nuclear and radiological weapons before loading.,-,H.R. 4954,Security and Accountability For Every Port Act or the SAFE Port Act,-,-,-,-,-,-,-,37,-,-,61,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,September 14  2006   04:37 PM,A bill to improve maritime and cargo security through enhanced layered defenses  and for other purposes.,249,On Passage of the Bill H.R. 4954,Bill Passed,Bill Passed (98-0),H.R.4954 as Amended,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 4954,4954,Security and Accountability For Every Port Act or the SAFE Port Act,A bill to improve maritime and cargo security through enhanced layered defenses  and for other purposes.,H.R.,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
